Word,Definition,Points
laurianne,,1478
lauric,,588
laurie,,570
lauryl,,596
laurin,,570
laurinoxylon,,3663
laurionite,,1971
laurite,,798
laurocerasus,,3457
lauroyl,,829
laurone,,798
laurotetanine,,4427
laurus,,570
laurustine,,1971
laurustinus,,2601
laurvikite,,2096
laus,,264
lautarite,,1478
lautenclavicymbal,,12903
lauter,,570
lautite,,798
lautitious,,1971
lautu,,396
lauwine,,829
lauwines,,1132
lav,,180
lava,,282
lavable,,850
lavabo,,613
lavaboes,,1157
lavabos,,850
lavacre,,850
lavadero,,1145
lavage,,605
lavages,,840
lavalava,,1170
lavalavas,,1568
lavalier,,1132
lavaliere,,1523
lavalieres,,2024
lavaliers,,1523
lavalike,,1182
lavalliere,,2024
lavament,,1157
lavandera,,1538
lavanderas,,2042
lavandero,,1538
lavanderos,,2042
lavandin,,1145
lavandula,,1538
lavanga,,840
lavant,,596
lavaret,,829
lavas,,418
lavash,,622
lavatera,,1132
lavatic,,850
lavation,,1132
lavational,,2024
lavations,,1523
lavatory,,1170
lavatorial,,2024
lavatories,,2024
lavature,,1132
lave,,282
laveche,,881
laved,,425
laveer,,596
laveered,,1145
laveering,,1538
laveers,,829
lavehr,,622
lavement,,1157
lavender,,1145
lavendered,,2060
lavendering,,2709
lavenders,,1538
lavenite,,1132
laver,,418
laverania,,1523
laveroc,,850
laverock,,1207
laverocks,,1612
lavers,,596
laverwort,,1568
laves,,418
lavette,,829
lavy,,300
lavialite,,1523
lavic,,432
laving,,605
lavinia,,829
lavish,,622
lavished,,1182
lavisher,,1170
lavishers,,1568
lavishes,,1170
lavishest,,1568
lavishing,,1583
lavishingly,,2816
lavishly,,1207
lavishment,,2114
lavishness,,2078
lavolta,,829
lavrock,,892
lavrocks,,1207
lavroffite,,2132
lavrovite,,1568
law,,180
lawabidingness,,5981
lawbook,,892
lawbreak,,1207
lawbreaker,,2132
lawbreakers,,2795
lawbreaking,,2816
lawcourt,,1157
lawcraft,,1194
lawed,,425
laweour,,829
lawful,,622
lawfully,,1207
lawfullness,,2730
lawfulness,,2078
lawgive,,871
lawgiver,,1182
lawgivers,,1583
lawgiving,,1598
lawyer,,622
lawyeress,,1568
lawyeresses,,2730
lawyery,,892
lawyering,,1583
lawyerism,,1598
lawyerly,,1207
lawyerlike,,2150
lawyerling,,2096
lawyers,,861
lawyership,,2168
lawine,,596
lawines,,829
lawing,,605
lawings,,840
lawish,,622
lawk,,306
lawks,,446
lawlants,,1132
lawless,,829
lawlessly,,1568
lawlessness,,2666
lawlike,,871
lawmake,,892
lawmaker,,1207
lawmakers,,1612
lawmaking,,1627
lawman,,613
lawmen,,613
lawmonger,,1568
lawn,,282
lawned,,605
lawner,,596
lawny,,439
lawnleaf,,1170
lawnlet,,829
lawnlike,,1182
lawnmower,,1598
lawns,,418
lawproof,,1194
lawrence,,1157
lawrencite,,2060
lawrencium,,2096
lawrie,,596
lawrightman,,2795
lawrightmen,,2795
laws,,282
lawson,,596
lawsone,,829
lawsoneve,,1568
lawsonia,,1132
lawsonite,,1523
lawsuit,,829
lawsuiting,,2042
lawsuits,,1132
lawter,,596
lawton,,596
lawzy,,504
lax,,200
laxate,,631
laxation,,1182
laxations,,1583
laxative,,1219
laxatively,,2204
laxativeness,,3663
laxatives,,1627
laxator,,871
laxer,,446
laxest,,631
laxiflorous,,2816
laxifoliate,,2816
laxifolious,,2816
laxism,,648
laxist,,631
laxity,,657
laxities,,1182
laxly,,468
laxness,,871
laxnesses,,1583
laz,,210
lazar,,461
lazaret,,892
lazarets,,1207
lazarette,,1612
lazaretto,,1612
lazarettos,,2132
lazary,,674
lazarist,,1207
lazarly,,923
lazarlike,,1672
lazarole,,1207
lazarone,,1207
lazarous,,1207
lazars,,648
lazarus,,892
laze,,318
lazed,,468
lazes,,461
lazy,,336
lazyback,,1344
lazybed,,954
lazybird,,1281
lazybone,,1269
lazybones,,1687
lazyboots,,1687
lazied,,657
lazier,,648
lazies,,648
laziest,,892
lazyhood,,1294
lazying,,933
lazyish,,954
lazylegs,,1257
lazily,,674
laziness,,1207
lazinesses,,2132
lazing,,657
lazyship,,1306
lazule,,648
lazuli,,648
lazuline,,1207
lazulis,,892
lazulite,,1207
lazulites,,1612
lazulitic,,1642
lazurite,,1207
lazurites,,1612
lazzarone,,1747
lazzaroni,,1747
lbf,,190
lbinit,,588
lbs,,175
lbw,,190
lca,,175
lcd,,180
lcm,,185
lconvert,,1157
lcsymbol,,1207
ldg,,175
ldinfo,,605
lea,,165
leach,,432
leachability,,3663
leachable,,1583
leachate,,1157
leachates,,1553
leached,,861
leacher,,850
leachers,,1157
leaches,,850
leachy,,639
leachier,,1157
leachiest,,1553
leaching,,1170
leachman,,1182
leachmen,,1182
lead,,270
leadable,,1132
leadableness,,3483
leadage,,819
leadback,,1207
leaded,,588
leaden,,579
leadenhearted,,4582
leadenheartedness,,12326
leadenly,,1145
leadenness,,1989
leadenpated,,2687
leader,,579
leaderess,,1493
leaderette,,1989
leaderless,,1989
leaders,,809
leadership,,2078
leaderships,,2730
leadeth,,840
leadhillite,,2687
leady,,425
leadier,,809
leadiest,,1107
leadin,,579
leadiness,,1493
leading,,819
leadingly,,1553
leadings,,1120
leadless,,1107
leadline,,1107
leadman,,829
leadoff,,871
leadoffs,,1182
leadout,,809
leadplant,,1523
leadproof,,1568
leads,,403
leadsman,,1132
leadsmen,,1132
leadstone,,1493
leadway,,871
leadwood,,1157
leadwork,,1194
leadworks,,1598
leadwort,,1145
leadworts,,1538
leaf,,282
leafage,,840
leafages,,1145
leafbird,,1170
leafboy,,881
leafcup,,871
leafdom,,861
leafed,,605
leafen,,596
leafer,,596
leafery,,861
leafgirl,,1145
leafhopper,,2150
leafhoppers,,2816
leafy,,439
leafier,,829
leafiest,,1132
leafiness,,1523
leafing,,840
leafit,,596
leafless,,1132
leaflessness,,3483
leaflet,,829
leafleteer,,2024
leaflets,,1132
leaflike,,1182
leafmold,,1170
leafs,,418
leafstalk,,1583
leafstalks,,2096
leafwood,,1182
leafwork,,1219
leafworm,,1194
leafworms,,1598
league,,579
leagued,,819
leaguelong,,2007
leaguer,,809
leaguered,,1508
leaguerer,,1493
leaguering,,2007
leaguers,,1107
leagues,,809
leaguing,,1120
leah,,282
leak,,288
leakage,,850
leakages,,1157
leakance,,1170
leaked,,613
leaker,,605
leakers,,840
leaky,,446
leakier,,840
leakiest,,1145
leakily,,871
leakiness,,1538
leaking,,850
leakless,,1145
leakproof,,1612
leaks,,425
leal,,264
lealand,,809
leally,,596
lealness,,1095
lealty,,596
lealties,,1095
leam,,276
leamer,,588
lean,,264
leander,,809
leaned,,579
leaner,,570
leanest,,798
leangle,,809
leany,,418
leaning,,809
leanings,,1107
leanish,,829
leanly,,596
leanness,,1095
leannesses,,1971
leans,,396
leant,,396
leap,,276
leapable,,1145
leaped,,596
leaper,,588
leapers,,819
leapfrog,,1170
leapfrogged,,2773
leapfrogger,,2752
leapfrogging,,3612
leapfrogs,,1568
leapful,,850
leaping,,829
leapingly,,1568
leaps,,410
leapt,,410
lear,,264
learchus,,1157
leary,,418
learier,,798
leariest,,1095
learn,,396
learnable,,1508
learned,,809
learnedly,,1538
learnedness,,2623
learner,,798
learners,,1095
learnership,,2709
learning,,1107
learnings,,1493
learns,,570
learnt,,570
learoyd,,840
lears,,396
leas,,264
leasable,,1120
lease,,396
leaseback,,1598
leased,,579
leasehold,,1538
leaseholder,,2687
leaseholders,,3509
leaseholding,,3534
leaseholds,,2042
leaseless,,1478
leaseman,,1120
leasemen,,1120
leasemonger,,2666
leaser,,570
leasers,,798
leases,,570
leash,,418
leashed,,840
leashes,,829
leashing,,1145
leashless,,1523
leasing,,809
leasings,,1107
leasow,,596
least,,396
leasts,,570
leastways,,1568
leastwise,,1523
leat,,264
leath,,418
leather,,829
leatherback,,2838
leatherbark,,2795
leatherboard,,3560
leatherbush,,2773
leathercoat,,2709
leathercraft,,3612
leathered,,1538
leatherer,,1523
leatherette,,2666
leatherfish,,2795
leatherfishes,,4706
leatherflower,,4706
leatherhead,,2752
leathery,,1170
leatherine,,2024
leatheriness,,3483
leathering,,2042
leatherize,,2186
leatherjacket,,4922
leatherleaf,,2730
leatherleaves,,4613
leatherlike,,2752
leatherlikeness,,7668
leathermaker,,3638
leathermaking,,4737
leathern,,1132
leatherneck,,2795
leathernecks,,3638
leatheroid,,2042
leatherroot,,2666
leathers,,1132
leatherside,,2687
leatherstocking,,7802
leatherware,,2730
leatherwing,,2752
leatherwood,,2752
leatherwork,,2816
leatherworker,,4737
leatherworking,,6130
leathwake,,1627
leatman,,819
leatmen,,819
leave,,418
leaved,,605
leaveless,,1523
leavelooker,,2752
leaven,,596
leavened,,1145
leavening,,1538
leavenish,,1568
leavenless,,2024
leavenous,,1523
leavens,,829
leaver,,596
leavers,,829
leaverwood,,2096
leaves,,596
leavetaking,,2773
leavy,,439
leavier,,829
leaviest,,1132
leaving,,840
leavings,,1145
leawill,,829
leban,,410
lebanese,,1120
lebanon,,819
lebban,,605
lebbek,,639
leben,,410
lebens,,588
lebensraum,,2042
lebes,,410
lebhaft,,881
lebistes,,1120
lebkuchen,,1642
lebrancho,,1583
lecama,,605
lecaniid,,1132
lecaniinae,,2007
lecanine,,1120
lecanium,,1145
lecanomancer,,3560
lecanomancy,,2795
lecanomantic,,3560
lecanora,,1120
lecanoraceae,,3509
lecanoraceous,,4551
lecanoric,,1538
lecanorine,,2007
lecanoroid,,2024
lecanoscopy,,2795
lecanoscopic,,3612
lechayim,,1219
lechayims,,1627
lechatelierite,,5907
leche,,432
lechea,,613
lecher,,613
lechered,,1170
lecherer,,1157
lechery,,881
lecheries,,1553
lechering,,1568
lecherous,,1553
lecherously,,2773
lecherousness,,4582
lechers,,850
leches,,613
lechosa,,850
lechriodont,,2730
lechriodonta,,3560
lechuguilla,,2730
lechuguillas,,3560
lechwe,,639
lecidea,,829
lecideaceae,,2709
lecideaceous,,3534
lecideiform,,2773
lecideine,,1523
lecidioid,,1538
lecyth,,639
lecithal,,1157
lecithalbumin,,4706
lecithality,,2773
lecythi,,881
lecithic,,1182
lecythid,,1207
lecythidaceae,,4768
lecythidaceous,,6130
lecithin,,1157
lecithinase,,2709
lecithins,,1553
lecythis,,1194
lecithoblast,,3586
lecythoi,,1194
lecithoid,,1568
lecythoid,,1612
lecithoprotein,,5981
lecythus,,1194
leck,,300
lecker,,622
lecontite,,1508
lecotropal,,2042
lect,,276
lectern,,819
lecterns,,1120
lecthi,,613
lectica,,840
lection,,819
lectionary,,2060
lectionaries,,3457
lections,,1120
lectisternium,,4551
lector,,588
lectorate,,1508
lectorial,,1508
lectors,,819
lectorship,,2096
lectotype,,1583
lectress,,1120
lectrice,,1145
lectual,,819
lectuary,,1157
lecture,,819
lectured,,1132
lecturee,,1120
lectureproof,,3586
lecturer,,1120
lecturers,,1508
lectures,,1120
lectureship,,2752
lectureships,,3586
lecturess,,1508
lecturette,,2007
lecturing,,1523
lecturn,,819
led,,170
leda,,270
lede,,270
leden,,403
lederhosen,,2042
lederite,,1107
ledge,,410
ledged,,596
ledgeless,,1508
ledgeman,,1145
ledgement,,1538
ledger,,588
ledgerdom,,1553
ledgered,,1132
ledgering,,1523
ledgers,,819
ledges,,588
ledget,,588
ledgy,,432
ledgier,,819
ledgiest,,1120
ledging,,829
ledgment,,1145
ledidae,,819
ledol,,403
leds,,270
ledum,,418
lee,,165
leeangle,,1107
leeboard,,1132
leeboards,,1523
leech,,432
leechcraft,,2150
leechdom,,1194
leecheater,,2060
leeched,,861
leecher,,850
leechery,,1194
leeches,,850
leeching,,1170
leechkin,,1207
leechlike,,1612
leechman,,1182
leechwort,,1598
leed,,270
leeds,,403
leef,,282
leefang,,840
leefange,,1145
leeftail,,1132
leeful,,596
leefully,,1170
leegatioen,,1989
leegte,,579
leek,,288
leeky,,446
leekish,,871
leeks,,425
leelane,,798
leelang,,809
leep,,276
leepit,,588
leer,,264
leered,,579
leerfish,,1170
leery,,418
leerier,,798
leeriest,,1095
leerily,,829
leeriness,,1478
leering,,809
leeringly,,1538
leerish,,829
leerness,,1095
leeroway,,1170
leers,,396
leersia,,798
lees,,264
leese,,396
leeser,,570
leeshyy,,892
leesing,,809
leesome,,819
leesomely,,1553
leet,,264
leetle,,570
leetman,,819
leetmen,,819
leets,,396
leeway,,622
leeways,,861
leewan,,596
leeward,,840
leewardly,,1583
leewardmost,,2730
leewardness,,2687
leewards,,1145
leewill,,829
lefsel,,596
lefsen,,596
left,,282
lefter,,596
leftest,,829
lefty,,439
lefties,,829
leftish,,861
leftism,,850
leftisms,,1157
leftist,,829
leftists,,1132
leftments,,1553
leftmost,,1157
leftness,,1132
leftover,,1170
leftovers,,1568
lefts,,418
leftward,,1182
leftwardly,,2150
leftwards,,1583
leftwing,,1182
leftwinger,,2096
leg,,170
legacy,,622
legacies,,1132
legal,,403
legalese,,1107
legaleses,,1493
legalise,,1107
legalised,,1508
legalises,,1493
legalising,,2007
legalism,,1132
legalisms,,1523
legalist,,1107
legalistic,,2024
legalistically,,5944
legalists,,1493
legality,,1145
legalities,,1989
legalization,,3663
legalizations,,4737
legalize,,1219
legalized,,1642
legalizes,,1627
legalizing,,2168
legally,,840
legalness,,1493
legals,,579
legantine,,1493
legantinelegatary,,12326
legatary,,1145
legate,,579
legated,,819
legatee,,809
legatees,,1107
legates,,809
legateship,,2078
legateships,,2730
legati,,579
legatine,,1107
legating,,1120
legation,,1107
legationary,,2687
legations,,1493
legative,,1145
legato,,579
legator,,809
legatory,,1145
legatorial,,1989
legators,,1107
legatos,,809
legature,,1107
legatus,,809
legbar,,596
lege,,270
legend,,588
legenda,,819
legendary,,1553
legendarian,,2644
legendaries,,2644
legendarily,,2709
legendic,,1145
legendist,,1508
legendize,,1642
legendized,,2186
legendizing,,2859
legendless,,2007
legendry,,1157
legendrian,,2007
legendries,,2007
legends,,819
leger,,403
legerdemain,,2687
legerdemainist,,5870
legerete,,1107
legerity,,1145
legerities,,1989
legers,,579
leges,,403
legge,,410
legged,,596
legger,,588
leggy,,432
leggiadrous,,2666
leggier,,819
leggiero,,1120
leggiest,,1120
leggin,,588
legginess,,1508
legging,,829
legginged,,1538
leggings,,1132
leggins,,819
legharness,,2042
leghorn,,840
leghorns,,1145
legibility,,2078
legibilities,,3483
legible,,829
legibleness,,2666
legibly,,861
legifer,,840
legific,,861
legion,,579
legionary,,1538
legionaries,,2623
legioned,,1120
legioner,,1107
legionnaire,,2623
legionnaires,,3431
legionry,,1145
legions,,809
legis,,403
legislate,,1493
legislated,,2007
legislates,,1989
legislating,,2644
legislation,,2623
legislational,,4458
legislativ,,2042
legislative,,2687
legislatively,,4644
legislator,,1989
legislatorial,,4458
legislatorially,,7534
legislators,,2623
legislatorship,,5944
legislatress,,3431
legislatresses,,5758
legislatrices,,4520
legislatrix,,2773
legislatrixes,,4675
legislature,,2623
legislatures,,3431
legist,,579
legister,,1107
legists,,809
legit,,403
legitim,,829
legitimacy,,2114
legitimacies,,3534
legitimate,,2024
legitimated,,2687
legitimately,,3560
legitimateness,,5833
legitimating,,3509
legitimation,,3483
legitimatise,,3483
legitimatised,,4551
legitimatising,,5870
legitimatist,,3483
legitimatization,,10057
legitimatize,,3715
legitimatized,,4830
legitimatizing,,6204
legitime,,1132
legitimisation,,5833
legitimise,,2024
legitimised,,2687
legitimising,,3509
legitimism,,2060
legitimist,,2024
legitimistic,,3534
legitimity,,2078
legitimization,,6167
legitimizations,,7891
legitimize,,2186
legitimized,,2881
legitimizer,,2859
legitimizes,,2859
legitimizing,,3741
legitimum,,1553
legits,,579
leglen,,579
legless,,809
leglessness,,2623
leglet,,579
leglike,,850
legman,,596
legmen,,596
legoa,,403
legong,,588
legpiece,,1157
legpull,,829
legpuller,,1523
legpulling,,2042
legrete,,809
legroom,,829
legrooms,,1132
legrope,,829
legs,,270
legua,,403
leguan,,579
leguatia,,1107
leguleian,,1493
leguleious,,1989
legume,,596
legumelin,,1523
legumen,,829
legumes,,829
legumin,,829
leguminiform,,3612
leguminosae,,2666
leguminose,,2024
leguminous,,2024
legumins,,1132
legwork,,881
legworks,,1194
lehay,,439
lehayim,,881
lehayims,,1194
lehi,,282
lehmer,,613
lehr,,282
lehrbachite,,2816
lehrman,,850
lehrmen,,850
lehrs,,418
lehrsman,,1157
lehrsmen,,1157
lehua,,418
lehuas,,596
lei,,165
ley,,180
leibnitzian,,2838
leibnitzianism,,6204
leicester,,1508
leyden,,605
leif,,282
leifite,,829
leiger,,579
leigh,,425
leighton,,1145
leila,,396
leyland,,840
leimtype,,1182
leiocephalous,,4644
leiocome,,1145
leiodermatous,,4520
leiodermia,,2024
leiomyofibroma,,6167
leiomyoma,,1583
leiomyomas,,2096
leiomyomata,,2752
leiomyomatous,,4644
leiomyosarcoma,,6056
leiophyllous,,3612
leiophyllum,,2816
leiothrix,,1627
leiotrichan,,2709
leiotriches,,2709
leiotrichi,,2060
leiotrichy,,2114
leiotrichidae,,4613
leiotrichinae,,4582
leiotrichine,,3534
leiotrichous,,3534
leiotropic,,2042
leipoa,,588
leipzig,,923
leis,,264
leys,,282
leishmania,,2060
leishmanial,,2709
leishmaniasis,,4582
leishmanic,,2096
leishmanioid,,3560
leishmaniosis,,4582
leysing,,840
leiss,,396
leisten,,798
leister,,798
leistered,,1493
leisterer,,1478
leistering,,1989
leisters,,1095
leisurabe,,1508
leisurable,,2007
leisurably,,2060
leisure,,798
leisured,,1107
leisureful,,2024
leisureless,,2601
leisurely,,1523
leisureliness,,4427
leisureness,,2601
leisures,,1095
leith,,418
leitmotif,,1553
leitmotifs,,2060
leitmotiv,,1553
leitneria,,1478
leitneriaceae,,4489
leitneriaceous,,5795
leitneriales,,3405
lek,,185
lekach,,648
lekanai,,840
lekane,,605
lekha,,446
lekythi,,902
lekythoi,,1219
lekythos,,1219
lekythus,,1219
lekker,,639
leks,,288
lelia,,396
lelwel,,596
lemaireocereus,,5870
leman,,410
lemanea,,819
lemaneaceae,,2687
lemanry,,850
lemans,,588
leme,,276
lemel,,410
lemma,,425
lemmas,,605
lemmata,,840
lemmatize,,1672
lemming,,850
lemmings,,1157
lemmitis,,1145
lemmoblastic,,3612
lemmocyte,,1612
lemmon,,605
lemmus,,605
lemna,,410
lemnaceae,,1538
lemnaceous,,2042
lemnad,,596
lemnian,,819
lemniscata,,2042
lemniscate,,2042
lemniscatic,,2730
lemnisci,,1145
lemniscus,,1538
lemnisnisci,,2687
lemogra,,829
lemography,,2168
lemology,,1170
lemon,,410
lemonade,,1132
lemonades,,1523
lemonado,,1132
lemonfish,,1598
lemonfishes,,2773
lemongrass,,2024
lemony,,613
lemonias,,1120
lemoniidae,,2024
lemoniinae,,2007
lemonish,,1157
lemonlike,,1568
lemons,,588
lemonweed,,1568
lemonwood,,1568
lemosi,,588
lemovices,,1583
lempira,,840
lempiras,,1145
lemuel,,588
lemur,,410
lemures,,819
lemuria,,819
lemurian,,1120
lemurid,,829
lemuridae,,1523
lemuriform,,2096
lemurinae,,1508
lemurine,,1120
lemurlike,,1568
lemuroid,,1132
lemuroidea,,2024
lemuroids,,1523
lemurs,,588
lena,,264
lenad,,403
lenaea,,570
lenaean,,798
lenaeum,,819
lenaeus,,798
lenape,,588
lenard,,579
lenca,,410
lencan,,588
lench,,432
lencheon,,1157
lend,,270
lendable,,1132
lended,,588
lendee,,579
lender,,579
lenders,,809
lending,,819
lends,,403
lendu,,403
lene,,264
lenes,,396
leng,,270
lenger,,579
lengest,,809
length,,605
lengthen,,1145
lengthened,,2060
lengthener,,2042
lengtheners,,2687
lengthening,,2709
lengthens,,1538
lengther,,1145
lengthful,,1583
lengthy,,871
lengthier,,1538
lengthiest,,2042
lengthily,,1583
lengthiness,,2687
lengthly,,1182
lengthman,,1568
lengths,,840
lengthsman,,2078
lengthsmen,,2078
lengthsome,,2078
lengthsomeness,,5944
lengthways,,2150
lengthwise,,2096
leniate,,798
lenience,,1120
leniences,,1508
leniency,,1157
leniencies,,2007
lenient,,798
leniently,,1523
lenientness,,2601
lenify,,622
lenin,,396
leningrad,,1508
leninism,,1120
leninist,,1095
leninists,,1478
leninite,,1095
lenis,,396
lenity,,596
lenitic,,819
lenities,,1095
lenition,,1095
lenitive,,1132
lenitively,,2078
lenitiveness,,3483
lenitives,,1523
lenitude,,1107
lenny,,418
lennilite,,1478
lennoaceae,,2007
lennoaceous,,2644
lennow,,596
leno,,264
lenocinant,,2007
lenora,,570
lenos,,396
lens,,264
lense,,396
lensed,,579
lenses,,570
lensless,,1095
lenslike,,1145
lensman,,819
lensmen,,819
lent,,264
lentamente,,2007
lentando,,1107
lenten,,570
lententide,,1989
lenth,,418
lenthways,,1612
lentibulariaceae,,9629
lentibulariaceous,,12261
lentic,,588
lenticel,,1120
lenticellate,,3457
lenticels,,1508
lenticle,,1120
lenticonus,,2007
lenticula,,1508
lenticular,,2007
lenticulare,,2644
lenticularis,,3457
lenticularly,,3534
lenticulas,,2007
lenticulate,,2644
lenticulated,,3483
lenticulating,,4520
lenticulation,,4489
lenticule,,1508
lenticulostriate,,9522
lenticulothalamic,,12582
lentiform,,1553
lentigerous,,2623
lentigines,,1989
lentiginose,,2623
lentiginous,,2623
lentigo,,809
lentil,,570
lentile,,798
lentilla,,1095
lentils,,798
lentiner,,1095
lentisc,,819
lentiscine,,2007
lentisco,,1120
lentiscus,,1508
lentisk,,840
lentisks,,1145
lentissimo,,2007
lentitude,,1493
lentitudinous,,4458
lentner,,798
lento,,396
lentoid,,809
lentor,,570
lentos,,570
lentous,,798
lenvoi,,596
lenvoy,,622
lenzites,,1207
leo,,165
leodicid,,1145
leon,,264
leonard,,809
leonardesque,,3663
leonardo,,1107
leonato,,798
leoncito,,1120
leone,,396
leones,,570
leonese,,798
leonhardite,,2687
leonid,,579
leonine,,798
leoninely,,1523
leonines,,1095
leonis,,570
leonist,,798
